2014,19380.60364,6307.359888,2062.965599,4813.223312,22969.9785,6529.674181,2190.972115,5629.08833,174155.5701,32638.35665,13001.57693,37068.73891,24852.69031,8523.988746,2529.821389,5741.053429
2015,23700.25733,6501.507172,2155.170871,5773.815864,22562.19184,6979.310369,2223.73455,5710.963355,54059.53154,14054.19816,4754.846707,12187.19127,48693.33109,13760.93417,4458.864318,11436.62059
2016,53259.77858,13348.63944,5104.507468,12271.51822,22314.64528,7082.428359,2265.797897,5793.117473,114466.2066,25797.73152,9503.162309,25781.22557,27375.68321,10182.40013,3012.138649,6362.170086
2017,89953.50084,19038.28793,7344.700026,19624.10414,88210.98232,18563.1798,7291.043099,20324.60353,25024.91345,9542.248027,2749.239101,6146.192952,41717.5742,11395.23842,3711.826305,9742.996427
2018,43200.65867,11356.36904,4185.88681,10367.51676,92791.10066,19395.88252,7413.129677,19704.66411,23540.12541,8077.802596,2467.196885,5729.927213,40391.0912,12861.62111,4180.337735,9871.04867
2019,33149.93995,8559.790305,3083.228677,7994.167862,52908.48647,12927.8773,4763.664173,11959.77571,42420.32873,11767.30993,3869.549509,9856.928111,44578.81341,12579.71608,4132.426036,10281.00816
2020,44321.43234,12091.52208,4422.208764,10582.78276,51751.70184,11535.61241,4407.288451,11966.11445,44926.85416,12690.00441,4354.694287,10731.92061,16720.03179,7067.511831,2124.467106,4457.699063
2021,97121.96477,20267.26635,7511.329627,20813.75054,44095.91525,11343.15924,4496.164468,10431.06496,47590.77577,13622.62705,4631.363084,11474.26701,122972.4876,27885.34218,9921.711254,26181.99704
2022,52069.72978,14672.89663,5153.818104,11780.56293,38258.44713,10826.29965,4117.485226,9163.675377,36775.32797,11915.62374,3922.009014,9181.605169,93040.07423,21402.87456,7627.192891,20758.81483
2023,57928.72123,13784.17746,4771.608091,13510.74142,52406.90323,11896.06952,4807.982029,12754.71817,59058.8264,14633.96891,5461.50981,13785.7653,47379.19759,13609.68562,4498.317115,11629.05137
2024,100589.657,21597.76073,7547.384736,21078.23351,88864.506,15879.32208,6380.899632,19375.7657,83241.14208,19669.97451,7684.380274,21132.73087,31573.84951,11319.53026,3459.842942,8084.363976
2025,44018.13486,13313.67926,4463.356306,9232.126157,48300.8025,11218.61979,4175.921434,11314.92128,41995.5262,11941.75793,4040.565768,12464.77429,46887.36529,11428.5335,4018.543864,10909.30524
2026,39855.92528,11199.68526,3964.910904,8386.52616,35899.2705,9743.363191,3449.849184,8410.014173,86253.06345,21070.89508,7263.863482,19043.82092,63004.40889,17422.76834,6303.102212,14949.62661
2027,37254.46072,11588.97069,3644.474554,7288.961092,65094.27123,12749.23501,5162.031971,14584.87114,41040.24715,13975.87535,3991.363301,9657.439574,66285.20304,15634.29997,5146.432373,14350.29281
2028,28327.12496,11394.68213,2944.194337,5588.675261,22692.64681,7409.192407,2915.561226,5353.89731,63171.85559,14683.15529,4721.478466,13957.72638,34263.79462,12355.08326,3594.227299,8103.354955
2029,88404.43676,21175.73841,7064.119188,17690.81488,79990.50266,17043.1733,7200.189775,17164.25419,39293.43657,12964.67918,4013.173598,9281.461075,89957.63521,22217.19715,7825.037141,20368.73028
2030,80765.74269,21644.15334,6662.81255,15072.07301,79851.2586,17618.56717,7189.564666,17201.28597,31389.41121,10803.07875,3008.294726,7366.005747,29942.94603,11381.8927,3835.266408,6986.48544
2031,227081.0324,43756.82441,14991.36924,44077.57392,89137.30501,18499.60417,8128.709899,19967.04994,86780.53774,22333.7993,7070.457924,19063.70532,33567.52704,10744.31646,3964.936133,7714.131021
2032,70401.41421,18992.84928,6184.181218,14018.80215,38356.625,9505.054469,3962.728613,9385.861003,152023.621,31617.23674,10450.46906,31368.75513,106667.8111,26284.27208,9702.428517,24623.10098
2033,117363.3558,24495.98535,8123.273093,21006.80132,17261.40336,5147.409043,2331.910598,4344.216451,76533.94577,17026.86666,5956.147555,15497.89731,43411.38538,12232.68195,4432.094669,10157.2158
2034,59619.39772,15736.28109,4901.00976,11064.27315,35638.00736,10341.04229,4228.261102,8639.930219,27518.02032,10737.5728,3694.123886,6347.342174,39370.74077,11570.29287,4097.068819,9195.008285
2035,104208.7631,22761.80495,7626.322498,18945.39707,66748.58672,17902.74532,6861.732808,15639.29812,62967.30679,14991.7319,5511.527798,13882.35849,33725.45303,10416.56376,3582.763332,7700.924375
2036,78331.00581,16032.32529,5216.804957,12629.16516,31976.96158,10030.50352,3418.570518,7577.57951,130618.9363,28416.31066,10282.63762,27278.21111,47276.01811,13328.82727,4791.97404,11215.21737
2037,68626.60282,17745.72663,5372.513957,12281.55644,91915.01797,23045.29782,8999.573386,22208.96121,28049.05691,9884.719526,3325.363978,6266.067595,152726.4954,33605.14634,11713.64669,33844.99654
2038,123598.433,26860.82584,8937.264557,22498.51088,46762.5048,12093.69649,4672.651277,11496.3195,37019.95587,10484.56578,3741.260746,8450.137426,43917.59809,13499.3317,4727.653214,10132.99299
2039,47763.23039,11883.55635,3979.581451,8265.591907,13419.37784,5200.722543,1918.440526,3300.085035,11378.36351,5094.78965,1758.945629,2725.470418,58614.97928,16663.13359,5837.490202,13472.99914
2040,105415.9359,19329.35417,7410.75817,18213.67041,37317.50749,11531.91261,4293.191203,10744.05944,43053.7829,11868.36483,4133.852094,9635.067621,37322.52803,13031.5929,4391.58037,8702.47273
2041,68423.82319,15851.98352,5736.685378,13431.82573,19323.32638,7987.417266,2640.655292,5937.233208,135329.4434,29666.82028,10574.01008,28805.98651,20513.36604,7681.59123,2531.757384,4677.488899
2042,57987.97422,14474.14099,5416.897723,11760.93808,52699.56362,15956.7849,5924.657282,14996.27592,45297.44001,11800.99826,3823.055669,10522.57612,59104.20355,17026.76228,6150.159235,13504.26771
2043,34515.30999,9843.77003,3308.473296,6769.744819,25870.72348,9020.641326,3056.336984,7610.093126,66363.07173,17044.89895,5704.600651,15598.1881,48667.83424,13871.75609,4897.064922,10880.01871
2044,50834.81786,12461.91493,4454.762746,9132.15073,25864.47494,9368.231118,3172.290756,7623.90274,11402.51693,5568.170239,1498.313203,3291.371323,68876.42471,15499.17831,5529.91644,14588.95032
2045,106046.205,22649.34126,8705.620022,21668.30991,75148.29808,20634.13157,7236.344537,20132.90659,106458.3584,27091.3477,9333.167501,24739.45904,86993.3679,21179.6249,7435.258488,18510.17188
2046,52446.10879,13309.92333,4581.534312,9766.251389,37112.28382,13103.82768,4424.477463,11312.48386,90840.7599,25992.11942,8829.805637,22735.3557,16214.914,6125.937064,1997.010893,3134.287354
2047,90141.58155,19954.6689,7585.90596,17881.64679,27852.51731,10072.68229,3318.188907,8136.307868,27776.51271,12299.10623,3616.807075,7933.224542,22891.69605,7982.943885,2664.142358,4910.031579
2048,95298.33881,22301.49918,8239.145818,19705.36421,45438.54468,13315.77515,4801.466061,12858.35493,24598.08568,10028.50918,2887.981733,7055.114083,103907.8718,24428.7033,8795.668863,21742.84525
2049,52848.32839,13070.08259,4891.571035,11194.47583,18794.07725,6802.526491,2242.294747,5339.287312,21692.93701,9735.024442,2798.496125,6107.598249,45735.50343,13680.43348,4481.338133,9611.636688
2050,44016.90496,9931.146826,3830.466629,9245.399659,53102.10804,16223.87432,6093.016318,16013.85876,39992.34686,15257.51983,4900.982954,10909.93376,81066.99979,19568.75656,6554.776522,16826.24094
2051,20648.32025,5704.756124,2090.735885,4123.098634,44428.43084,13098.68006,4691.33888,12685.35789,70416.66502,18671.57471,6583.874789,17783.95772,47545.97257,12480.17017,4130.247845,10313.92764
2052,45142.62348,10444.54818,4260.041506,9632.240103,32806.96072,10954.23585,3999.649069,9384.289249,12929.61241,7000.063265,2129.278238,3491.559013,26889.03921,9911.852785,2788.204982,5474.173406
2053,17555.18422,4984.776314,1781.222975,3644.324758,40734.09881,10558.34425,3959.87082,10934.95789,34731.47035,13136.97896,4466.515582,9305.23575,77583.97473,18182.87235,6240.204922,16913.50105
2054,48829.78106,11114.10066,4438.845265,10357.33757,56665.43006,16358.03509,6326.922299,16431.26389,37305.0697,12236.58421,3964.667131,9777.805864,113846.2971,25021.35304,8845.119518,24204.01245
2055,57214.40875,12184.37447,4756.542398,11637.33746,52410.30281,13949.68754,5143.131184,14516.47208,33503.36705,13606.78809,4476.00918,8993.988675,58012.32316,15100.60994,4935.510144,11688.83732
2056,22204.05168,6205.460134,2200.039976,4553.571656,32291.41019,11380.88734,4221.9867,9540.857605,37758.54476,12963.12572,4699.6524,10179.41745,33060.14434,9619.709904,2931.242818,6744.784075
2057,39401.18878,9324.692516,3832.084426,8465.661337,74613.25515,19877.33159,7410.673338,20301.72794,44139.29933,17228.21803,5512.428467,12129.67434,69790.16138,17796.48067,5821.063099,14683.74817
2058,54506.56696,11613.45966,4609.040957,11488.62724,27359.21385,8811.614411,2908.274518,6995.400667,24101.50531,9294.291497,2693.444664,6908.769698,85957.60582,22119.64368,6989.475053,17775.63222
2059,18996.31667,5610.68802,1869.910091,3918.767113,53274.2883,13842.24974,5161.740893,14500.68453,23736.73502,10615.60417,3297.130428,6596.125894,90691.44324,21980.87267,7158.580546,19047.59893
2060,13647.14818,3923.150302,2348.153846,2685.318152,29739.40859,9277.721536,3524.027848,8848.110708,61153.27407,19764.59386,6517.185925,16663.53536,58225.58536,14411.51365,4392.662054,11019.40688
2061,39663.34439,9609.454081,4034.3352,8500.630031,53495.87916,15503.31015,5991.334793,15946.65459,24596.28655,9973.281444,2947.944599,7187.762699,58718.58765,13873.62933,4566.384418,12184.00298
2062,24804.65909,6380.759612,2605.479091,4971.581967,29350.56939,11237.93717,3870.388997,9235.839521,21950.48048,9420.449373,2955.423046,6259.130621,12068.13246,4326.113841,1197.671054,2222.783424
2063,18293.2534,5170.399733,1724.778896,3595.56821,26837.07797,9662.725954,3356.412431,8077.108488,59517.92749,19477.64717,6660.936789,16814.85108,83374.38168,18857.24764,6461.745322,16720.53542
2064,47890.98272,10621.66823,4310.225689,9384.390164,26567.59907,9984.180917,3449.981951,8298.583294,23597.50579,10396.1196,3316.824975,6784.432711,42959.44611,12626.89456,3989.42699,8740.577678
2065,36799.66745,8569.440636,3264.524096,7434.47198,19806.05298,6904.89487,2274.423939,5537.889687,49084.15359,14796.05354,5249.924695,13660.80453,26602.88186,8454.161735,2408.338094,5288.568278
2066,25313.80213,6320.829859,2346.085084,4881.237319,78469.13979,22083.36593,8304.516477,22543.33931,25779.51065,10286.50267,3262.901253,7265.558857,51458.58733,13941.48881,4353.589896,10449.12531
2067,22024.14826,5712.402342,1962.363551,4268.171172,74990.85144,19112.38208,7169.628868,19816.14545,7269.330878,3727.692697,1441.468617,2065.396078,73115.47806,15265.9267,5107.143878,14892.48495
2068,45086.88044,10096.41344,4122.597842,8753.340298,85507.83939,21913.78015,8224.590061,24123.1778,22696.96441,10064.46779,3404.741036,6526.139626,68483.49561,16955.70568,5580.396115,14200.75856
2069,62075.4151,12644.43457,5365.233871,12194.45811,60793.83305,16349.36427,5960.862187,16943.29342,27684.38407,13612.27378,4289.600514,7977.492887,140250.3619,26755.64382,9550.784822,29080.46197
2070,13628.79013,3813.08777,1236.356581,2562.027529,18259.22416,8102.031074,2702.785942,5963.534863,59034.25986,21696.32492,7143.367579,17081.92158,25270.75297,7314.980184,2248.769088,5122.796141
